Name, Latitude, Longitude, Image
Croix De La Sainte Famille, 49.889653,2.307828, http://lh6.ggpht.com/iqKjIPznKpRPP1NArzPqawvdwdtPVNB8ZCEdWHOPIeF6oAQFC6vTmgjFLeSxC-rkOHrOOhHgr9ggaviTUgI
Les Cubes Rouges , 49.89133,2.31101, http://lh3.googleusercontent.com/sMsE56H4AAuuxdMUAl-lUsZqfb7-PQn2bWhI3NdQmdSjjNyRWYnqW_30rYCbc6GJ12RIkMtObG0qGM_va-zR
Cathédrale Et Hortillonnages, 49.895197,2.310261, http://lh5.ggpht.com/Q15EMU3u203lt6Ob7D7sds1QG4Icz8-OUllhhUDaOnM2efGzRYpM6XeFCfzmeMEUh8on2g2DjARo2P914nNP
Fille Triste Avec Un Ballon, 49.888995,2.310512, http://lh5.ggpht.com/h2ssWBw6eagX3jsn9aZlyR0eHJIR_tP0nJCSxFR_IkVJKD-4GlpZC4INtW0tcs49sfAa42r1wnJO6dPozrh6
Le Grand Wazoo, 49.889243,2.307086, http://lh6.ggpht.com/2PPdr3ni-jYdtAgJeo5G7FCaAeKbxMEsw0K_igrJMtzhfz9dCEsTFHkADRNorV_xLaSXY6tArp2DLdbjifwQ
La SNCF A Ses Morts, 49.890293,2.308296, http://lh4.ggpht.com/Q8iqRL8l7gvL7buxh5-WR3CSc2luxAMwvx3vAI3IB0PRdi8MEjPTcJVDIauSWujcfs7J-Un_Pe3HiIR_gqM8
Jeu d'eau, 49.892542,2.313949, http://lh3.googleusercontent.com/T1zrOOg4kTeo7Hu3nJJNqjMhqXLPPatvvaTG2qT7PUuv20ng_-2Ce6ZqLjCR39vOND-IE3D2xfEjRQ67uXbW
Gare d'Amiens, 49.889848,2.310867, http://lh6.ggpht.com/dh7PWl4XQxqOXemfh-9ULzmQZlpWhMY1JzOmMhWMUTafImdGm7pH6CuwAwAwwq5EiXPYPqrVhkhDl07b9x8uPA
Gare du nord Amiens, 49.890811,2.30695, http://lh5.ggpht.com/Q2Xg1m7BrkiYVdsq3aiD0FsjI6N9xKcSlvrdu2MmcAs2CRVtR9AXki4JY4_RIfHMIYNSKb2MVGXF6kE-QEhhXyw9u_L9PJVXSNlI3r9TO0zAyiGE
Amiens - Club D'aviron, 49.895913,2.306492, http://lh4.ggpht.com/KF5UugBgqmJkTSJJjfwZxXwXR3fg-IWKDrlJLMGuBnIO5ipVAkORwwSnsoUktCNyap21GQl7mYV7maucLpVOIg
Sculpture sur une maison, 49.892515,2.30813, http://lh3.ggpht.com/OuO9P-pieTpuEcZ2ew0-wKsdH8380dqPG0s8TLixMaNlaVbQJufpBUFlMeFE0ylgiWHuOYqPY3ZB4tOCbEZL
Mimosette 1926, 49.894415,2.31484, http://lh4.ggpht.com/IBFmRtod44wsD0b__TfyD4Z_e12jxU-N3xMIVhscjmSOOgQaLvqndnVOVugV0I2Q0v5ZAN87--A62qF3vU2g
Tissage de Velours, 49.89376,2.307013, http://lh4.ggpht.com/x_6VksHuWYjNBuuJP8lS-c_ENipUA5x13NRIYC6-ZGIau4n7jjMAIG-x5DM6D3I4u3UglU_U5rePNM-q8yA
Requin Sous le Pont, 49.895334,2.310594, http://lh3.ggpht.com/N29s2rZwGMhuv8jwSiavbQydFUsVneCbqN-nsMxti-0_4X4BfpYQU_fY8CcYMUlBdt6tEiFawitRo_rfRgOD
Parc Urbain, 49.892742,2.313268, http://lh3.googleusercontent.com/AjUW1NLaqPFB81vJde8x-O4Vu6W_TsEA2asRsvPwmbLIxACnG2dgkfsBDWRMjm0vOVFLLUEJsPu8miBnUcK9
Maison de la BD, 49.891906,2.312742, http://lh3.googleusercontent.com/1Ugo3lJASwS4KCBXq79TWkQYXeokQdVEhLjNeiJFIe2oVp0asZ65wIjKNueVkUgKH3hw4Hjxtl4VnU-JrPc
Halle Freyssinet, 49.890775,2.313358, http://lh3.googleusercontent.com/ds2UAt3DrDGSVfskzvbffvmu4QAAneCVEgF9sUEdhF5XIetoGa5YGB75AWZs5QH74uu-HOoNQj0LGtMce7Al
Maison Rococo, 49.889097,2.310918, http://lh3.ggpht.com/CN9PegI49ujIOuzq2qneiv9o-CmXtMK7aqoZfNsVB-FZKp16imCQqw8AYBIj1SkGFgRaZ7D529nQe8s7cSEk
Blason de Beauvillé, 49.894991,2.309788, http://lh3.googleusercontent.com/_wovAKmTpgGHm2FOpnDyFuEuvK8ddPeOuULH4tn6DaxBdwI3dB44Ms4EqNxyCrVKHYB5UOHFJrVPmPXc5uM
Fresque De La Vallée, 49.891968,2.309228, http://lh3.googleusercontent.com/s4ftlz9ayDlTHgJNT-t9QCCBXph2DTyAD0P_d-RkFMZennrJMcaJMNhnvjIyaGNj8V0xYyVYp9s36OHnAzA
Ile Aux Fagots, 49.895191,2.31301, http://lh3.ggpht.com/T04BnYx4DmTyQoH-e4U6KsoVximJIXmc6-LztCedA-OnYpg64C_m5lUd-Vozg6JPp2EF6xf7gdfpeZho73rr
Le Vert Galant, 49.894409,2.315189, http://lh5.ggpht.com/6hsw9W6k_h4GzHhCY5b3iVVBjDGIGdJh9c6OrR_bqlvOKM3eOsmnPIdiBcfUkuhM_8X5PF30iix_DVg6hiBD
Parc Saint Pierre, 49.895489,2.309272, http://lh4.ggpht.com/AuSmKED8Bt-8f1LA3dVVHWjr0EYAF6iJ49A_Pk8kBR5vNJ5MlfnmS2cuqd1H-EtLghdeEWbz1H_fJFIvQN8tLg
Tour Perret, 49.891044,2.306322, http://lh3.ggpht.com/mkxpY_6pRRUJn-nz2VV0SckwiGz1jCqJ2Wf09CxG_1XV4tIqAFuCqQ-MLDjXRrw2GDSVBOkLx3EbT3EgfCDe
Eglise Du Sacré-c%u0153ur, 49.892987,2.312558, http://lh5.ggpht.com/clYtQ3c9NL0nE5A4JTXHB1ypaglF6BYxXHdDhjEIgSl9SzmWvSmtLi9lMeS-WkaDypkDghsLLdu6NjjuqqkRXg
La Passerelle, 49.897493,2.309789, http://lh3.ggpht.com/_WVqIn_bss-BpuJE5uBq4A3iqKdfp0q_ocUPDAOTV0MqxRMuxge_-Jc7pHw3sZ0ambGHOKEHxh4AvrYNXbnv
Stèle Yolanda Gutiérrez, Amiens, 49.900285,2.307973, http://lh3.ggpht.com/bC311bhngSizGO7fxXwlAtXxsPsHIFKB9sWz-tsmBFqgOGa0nFL7tnkgyFPNDDnVhiFJiuVuH8ncRJqVHqDZFA
Skatepark, 49.897873,2.307957, http://lh6.ggpht.com/UcfoyfOPbo70LJaSHtW6bBV3lyKie2YMxwmWAS5QlfgeAL-sBlZhwCoGEs86h2dBGGM-gzuWiyfY3W1tWucQ
Parc Saint Pierre Amiens, 49.897718,2.311275, http://lh4.ggpht.com/u3jkZR4xISyqNN2AUFlLNZb_qg0cW8xmxQNZjpXap0_IlVgnfqnBHyD71hzgISLeK6SEBy-AnNFD4qoKcnfD
Amiens - Les Hortillonnages, 49.896537,2.311124, http://lh4.ggpht.com/VD_4hiHFaRGIIsn-DO5oZNOBPdUBhPtRZ4pmmiELoyKeZG5FwwysIdBOTtv0q23VTxF1CXK0CEaAfLi583kz
Cathédrale d'Amiens, 49.898892,2.31082, 
Serpent Du Parc St Pierre, 49.899168,2.307836, http://lh4.ggpht.com/gZZsBOCVfDh_cW6N0x_0ERmJ3xTXof8KH_Jy5AFmcuX4MbHwpBnAWpedIJVt0aFvxssDjSh9e5JIJDZYvR_f
Araignée Saint Pierre, 49.896756,2.308683, http://lh4.ggpht.com/MFCZXrEDStmOSdI-rb7toOgLy4K5Yb-XQ3LwIL0kGA5Jt1iSuzj01RG0APp45KwVp_FDUazzBFkmCVH8I-l-1Q
Ancienne Centrale Électrique , 49.896789,2.306308, http://lh3.googleusercontent.com/5XD3WVK6PB9EbaP-2io0JGf0oyIzHzMFvi3V3xT9ZzB6ILAV79gPZab-TxwplSZY1N8lnofhRFKCyQlsz-I
Lookout Point, 49.897594,2.308214, http://lh6.ggpht.com/nSzbAkly0sb2T4FTveo8sbKBe9ud6sScOZYXHn70P2UbLXyvF7votdoazUaqyRenlXYObNZaSslSqiTv5Ps
Société des Amis des Arts, 49.896961,2.30445, http://lh5.ggpht.com/-pC9A5fJneF9DJyNnh8jEZuSnWLQmqEhgWx_iN9dsVAzTa-tIIN2wyLaG17vqAXscyY34TKeCrDbRtL2HMOLdw
Ancienne Borne Kilométrique, 49.898969,2.305795, http://lh3.ggpht.com/xssXUP83yplEwlXGz64mR_BZ46ab-7qKlVaQ9KOR5J8w4jtNFjjtK2_24HkJS-K9s2pqfx-fzwaB7ymCXRU
Amiens - LaFleur Statue, 49.898335,2.302688, http://lh6.ggpht.com/cgdPXF-67-BqY31H37RWVwSYzYMEaYS_kmtZw2x1n4l2M9cWZZ-4bDeQTDv3tTgWkCFvebFD-zYRlxaRm22H6E3kcKH6NiCuXtmljy8lUlOFuM1p
Obélisque Jules Verne, 49.896307,2.30347, http://lh6.ggpht.com/v0dGIyws9nRnG7Z4kgQJjXjuG4KsNoa-FhSpqSOypBFh4dSU_Vr3A-z47_YzWS7ZZlwlNKu5DCo6Ib6F-MsTNmAe4MKymBAeLoQcmlqec5Urh88
Maison De La Bête De Bois, 49.899347,2.304294, http://lh5.ggpht.com/HGy4MDLQuj30e3-I2akTUC26ipM00_pjUhl89pDWxlw5wEIW3jYs8c-TWiiQR9BO0nK_2umFJRF0-6W-e5Kp
Gallérie Des Antiquaires , 49.897131,2.305799, http://lh3.googleusercontent.com/pY3qBSOR0qixRFkNOBQMtqv9vt6VcG3X6DR6jL51c9iHIbcHO45KhBdD14RnEKma8bCI6CaZ9ZSK2xn_WPTZ
Amiens : la cathédrale vue du , 49.896224,2.304683, http://lh3.googleusercontent.com/ZjJCxNn7CxA9Rcgsam6e05EyVoCrqpw0usQsGV-sFLKK3-Nw-dOfjX8-UvxI2fUeBFrkdRVKa3qajT7Ru7Lq
Amiens - Maison de Chasse et de la Nature, 49.898684,2.304705, http://lh6.ggpht.com/tjVw7Xx2TS3GKMWgkHhSFx941NaUab0hM8CVS53ac9MCMeW6TR4jrwgT7RdPCeOudAA4Pc13CgCGEKmosBn6Ig
Amiens, Somme, statue déguisée, 49.896282,2.303982, http://lh4.ggpht.com/c_qLrB_ZuJpTS4cQSK7GbSa12bLFPsA--tHeHHFFonVuOkA7GYowuIotbx1mVj3absaHIslweL2c3UMdBuwxHQ
École de St-Leu, Amiens, 49.897736,2.304668, http://lh3.ggpht.com/5k9sad40ek4QfUTSpKseuimGiLnddX295eE6VVSsk0EyUjvgKEaHz4vGR2SxDYib3ZtaPa6tISasOFcjXoQQ
Attractions Enfantines De Saint Leu, 49.898643,2.303544, http://lh3.googleusercontent.com/3qsBJEwDYIMz2OKPwDpqGM4AejTz3MlZ-4AXmacGE-oEenN85bLRoS-z4VLomXf13V-lDEby-h4cxunSLJ2j
Panda Mural, 49.899089,2.303912, http://lh6.ggpht.com/rc2eU2jg_MVkO6xz81wLFX1w44MiQS0sjVmDUmiRA-6GL7SOEgMrLdpZ_XnbNDmpMKcmZN4Iid8V-JLPQNYWaw
Labyrinthe Du Parc St Pierre, 49.901267,2.304131, http://lh4.ggpht.com/d3GV5XtBI3sxahvIUW7eRn94x_h_TPtxxSwY1dGSprKssT64ad6wXrf0i6Qk_5owGxYD_StW3Jdswjx9nAAnxQ
Vélo Suspendu, 49.895326,2.305777, http://lh6.ggpht.com/Eq1-jagFrtUfc-I9klpq3oFMtZvByo43GNESfMD8Fh-Zyp3Ke_jdiRwMlowe9GWcCzOXUmjaYLpzd1N_S3o
Jardin Médiéval Amiens, 49.895274,2.302087, http://lh4.ggpht.com/hzO3yw93YS_7FNBnwDdoMkqwe_ovaXMeljEqEXCzKzmrvxdJxKuhOFyYBJHiMm5zXv1R9bquKL8EqVBv_Hw2
Le Ring, Amiens, 49.89122,2.303337, http://lh3.ggpht.com/kjFQsnymaZ56Dfbd4YoUUfBC4gTYVOGJrd1BZsfoSE176IeFrV6H3YWo7dMfuSXZTThp8AFnGqtttPSzgg3x
Virgin in a Box, 49.892276,2.305323, http://lh3.ggpht.com/J45OSD5l9WjklbrprcctmNwMrtWIU7bPmMy-D7h1HfHCUd2eLGC3AU4zCBNZJ1oLicyEVd-wrhGjUgwLEPMj
Statue Charles Du Fresne Du Cange Amiens, 49.891013,2.303088, http://lh6.ggpht.com/OseAtrbfda4fCMy_zsCh49dSqMK2xXRPSUoymrbKzCOfguBqjPWnTdyaiATCdQy2lRGb7J2QIdQr2yX83R9X
Pierre Des Frères Guillebon, 49.891203,2.302825, http://lh3.googleusercontent.com/rWEqBzQQ9F2TKs_gINLa_48S5UamNOO2dWYi2gHxAGi3ekmKQUWis16YKWhuD8O5HmMcGxGM0CLG_CgcO2MR
Chés Cabotans d'Amiens, 49.895373,2.303836, http://lh4.ggpht.com/zJGP1KaCRV8ebgDhlarfsv-E31aYzcNQFxSE72vtFW6RbTipMFcqflYpQ8gg-0lQsWYsVlInKE45u7S_ghk
Le Carlton, 49.890526,2.305973, http://lh6.ggpht.com/Sd5534t7kAhKyXhj6z5npIS0oub0pBnTCx-144OnFpAof_WzVzByLOCX0JhOdZLwL-iI6Ip5lfWsXrOQqi7NOw
Cathédrale Notre-Dame d'Amiens, 49.894307,2.302907, http://lh3.googleusercontent.com/0UMOir5rHa3aQhNKk38IrXVoQ5Ato9pCr9lNviescnIzeY3JeNHTRxiFILx_uqSiH80gieFqUZscy9rWQcQg
Facade Square Cafe, 49.890997,2.302448, http://lh6.ggpht.com/rjmQHBlTjZ_CxdXO6IrxSN_cgf_AoE4tS7hio3LScVFRrMjrAnzwRVz0SfIi0ZV6RSmkC5a5IcE1ev0HFMA_
Aux Martyrs De La Résistance, 49.891179,2.303849, http://lh3.ggpht.com/IRplGZR1YHuTGbk1mY-OEI_ilA3rbp8FFsrcRlHVhgJmVNTJ7zCV8PpCNTB-5NJF6st1oK7-5f_ccmJnFpE
Silly Girl, 49.895827,2.302859, http://lh5.ggpht.com/9PT-nqmFLEyvqDpLIjqtsSNkEAr01VgNqhjb75tWZXNbD1fER8yBUFgo30yUh-YUf_3trdZxpzsZ-6qbPLc
Chambre Régionale des Comptes de Picardie, 49.889742,2.302845, http://lh3.ggpht.com/j0DukUf_FIYaaCZmwYa4yhPn8GokM0xQD0x0zP-piCxM4tGZHUWwakunvnGu_6mtYNGwiFsr0Eljq7DTiaU
Plaque , 49.892428,2.303505, http://lh4.ggpht.com/3ee27MS4un8T-d_7hbuCJA6E_lTHh4pkRo7f5YRcd4TL8aRv2Ovxf3ICBxS5Ak2fg3QSXEt2J-9wxXufvBg
Le Porche Au Loup, 49.892097,2.302267, http://lh4.ggpht.com/nbrOXZBc1ZH7nlglrTNOxlcb8gGT6Neu67pUUua4UAOO5UD4zzOCWN6rMOEVJxAvAL_jh1NfO4D8ObQFvrQ
Sinite Parvulos Venire Ad Me, 49.893603,2.302597, http://lh4.ggpht.com/bYDYhxzH1xVpQ7JB8ioa2IIsCdOy6IhEtO_SfzapGtphjnYcaUCImZRlJVNdvUmUtCHQ5wnxMxSA0a2GcYzU8Q
Forever Flying, 49.894366,2.30429, http://lh6.ggpht.com/-xxHB9wI8WOvIXobuDtlfV1r0Sy0IZX5qYBFTKTk4_nCZQD6se1UsExCNuHjctcyHkrhVYhadLqzbH79iyY
Cathédrale d'Amiens - Angelot, 49.894358,2.302374, http://lh3.googleusercontent.com/jfL_R3kuwDNmLQjPX9pwyk-8tTd_emsUn-HRnGfhN6LJDITYuReLWVJoNEZNgaOt_ZKZLKMRE37cKJFw38U
Archer, 49.888814,2.303859, http://lh3.ggpht.com/7GjgFcgnnpA4m3ZCheKlmQkBiCEExMpo2Rc0WFIi-VIek-q3C1IBXAO_7n0au25T367pGJzdW8MU6c5hZAo
Fille Sur Un Mur, 49.895783,2.303877, http://lh5.ggpht.com/JBrJQZSo1_58Vio74A2wDQaHeJ5rh0flnTtzo4_sQKOGUtX4TbrqGqsKFfkorxJyPaPd5sO3dRR9O2S43XBgEg
Eglise des Augustins, 49.89439,2.305423, http://lh3.googleusercontent.com/UE_sYiZP00X60uqT8uvy19xj_c3-F9VpdH4RdE_Ga_YxE9lDIzzjL2OpqOzzIfxfGiDV_TmTMb3O0-Bn8r0
Amiens Presbytère, 49.895044,2.302899, http://lh3.googleusercontent.com/R1P0U87lMEV4ypuChz7ZWubjJSd7_HtPzn9wLth5G8Bi8d53IMwHiyB7B7W5JrEThPa915qY6u1QjeKz2shD
Gotta Hold On, 49.888753,2.304313, http://lh5.ggpht.com/WWABg2UX2Ieti9w81lXf-8R89inGyeeL86WQPRr4B8Z4dtJF5lABWAAkpkWIbQws3ZdJgwnL94xN6f0L-2Y
Église, 49.893035,2.305662, http://lh4.ggpht.com/pe_tz1q7cVvUfJm4HFE3yG5Q-aeeD-Nwsnf1S9DQQ1T8T7UCVmeaqM0Khis2U7b4GV-pgSU1_NCOxoK7flPVYQ
Église Du Sacré Coeur, 49.893633,2.304961, http://lh4.ggpht.com/YFwzs1gAsAmRTH78DZ-R8tmX7Zvr1myeiltpAJQMlgExyrSgBrC60OmEK0zpz_VaV1XG1KaagPEgaROCstI
Dome Tower, 49.890306,2.302677, http://lh6.ggpht.com/C_WQTdSdBedj2-kmmGcvAmlrk4iuy-4la7d18g0p_L3h9Vv6mZhQeviLasY_ZbwYNkijICQyKhpqkE-lvS45
Théâtre Imaginaire, 49.89067,2.305668, http://lh5.ggpht.com/kS0UcwjH4ldx673dpqWIa-82iwZVxzL1cOypdEclxO5jA5V_xVQ0EjPTjTBXwcdGEKy5ZmpflG3qhjkhDDSW_Q
Place Pierre L'Hermite, 49.893905,2.303191, http://lh3.ggpht.com/DVdsRLhWVAmEsq5TcpbknBJLmw5BUHNCeVm2r3NcXxdEeWs9JyB1Cluu9tCAqJashBKJy7vPInPtj7HOIPAq
Cour d'appel, 49.892495,2.302009, http://lh3.ggpht.com/0EFKv2qHwbJ8CwY81-wpxdms_dJlA4_ARJxb3DgMfKnAr9mwEgJG3dXtmTFN5h4vmlFle2-ibfGkscV4A1wEVZy4zz3kd5OB3aAruVgkOhsQ24_L
T'chtio Zinc, 49.890936,2.304738, http://lh5.ggpht.com/_rYfJxiwCB5Q9Bzo7zCXKnBm0xnPfTH5PNGiVDVuY-nL0FXSQaqyQ4zxZvpm1IpnpIYoU6-i_GIfs8VVtPE
Hotel De Berny, Musée D'art Local, 49.892939,2.302454, http://lh3.ggpht.com/8GO9mcBF1WVQRMe002VjNLdfVpQDT_mStv2gfAXzaVoi6e900lqTbSUb_nM5zJtJYRJX6gutq5qgMIh-AoLb
École Notre Dame, 49.894862,2.304426, http://lh6.ggpht.com/DbdXvpPLyx2E942-bo_1wjBsANRvOnZGEnlkXdKj2rm30BWEN__JFGOXe4gabUMgDBth7lRyGrku8zMLS-Ga
Don Quichotte, 49.895582,2.303432, http://lh4.ggpht.com/WZP4XHUdtJygNz0inSbBiD-0W9Qk9ZUTjP19BdEZQu6JKqlsB55qQTYtQHXOjVQyCeD4FZThGiua_8bEHnMy
Ancient Ornate Gate, 49.893017,2.3039, http://lh4.ggpht.com/XxA4sI4WVACn1Pf5ol-I9sIQ7_QnYROkbZNPE-6SzMMvbjohBWPwxlGFYi9PJWTCbZEm2AaaKhZUL_yBUc0vVg
Place René Goblet, 49.891344,2.302651, http://lh4.ggpht.com/VkniGw4T93qaFk2VY8kfDUBH05ewgW4VLhPJ1XdakDC7b_kfXSrvyulM-iLz7jZhDlwXVxnRLJ1hVWtksOkWAn-LfO8dT0tD-NaCrWTjMQqGRZ1g
Saint Antoine, 49.89123,2.304295, http://lh3.ggpht.com/42OTIAqHvAJVrSWaIGnrSk3RnI1V73TOD6GprC0o0fNd3tfCIHugplTFBwpHrS7id3YqN8fZxUQQ_10Vi1bHQQ
Hotel Bouctot-Vaniez, Amiens, 49.889118,2.302683, http://lh5.ggpht.com/EEqklCHGkZeE7JQHk6J12EgUOD2mMzLpotJB7Ku8vrgmO_66_-s8nprloO8gbpUknsZdJzSNetqcMGBU5hA
Amiens, le chevet de la cathéd, 49.8946,2.30332, http://lh3.ggpht.com/oIuziD3czi7FE8RD9_Z-vuAzuGtW-yzEuVClXC0L_xnyu5LRfhjUWy7JUeWm-5ZQ9A_oVeQzsJf22O4C7EKQWw
Délégation Militaire, 49.892664,2.303687, http://lh3.googleusercontent.com/OpDkGFueyJDDLHFpMohCtTo3582q2vXWWvX8E22rDgEnNC9MCfTP6lQD-_YVc4Sv0pgKMe6A17oGj2n273w
Square Aimé Césaire, 49.889045,2.305608, http://lh3.ggpht.com/B9m6sOUizHuBRPVp75E19qvIaj1xjSa9ECdBMcRM4SjBmSIYal5XZ5buAPjH74bYaBrFL3mfkZLNfdUHssE
Dominois Rivillon, 49.877618,2.315793, http://lh4.ggpht.com/dSoMWyP1Rwm9C28yo2Zo8hlbJM4sUZLJdYd8XJQMhcyCMpCCkSBhsT7aOG6emnXlE3Cl4jNgbxWKvE4iAwFZ
La Pagode, Centre Culturel , 49.877716,2.311175, http://lh3.googleusercontent.com/c7GwnPTAZCIZ62U4er3cjX9JGnuzsLCAdqZIKoXV4oei5tArX38ff256FSxcp5k6NTO0kpEGYA3vcmNjGZBe
aux morts pour la patrie 1914/1918 , 49.877993,2.317219, http://lh6.ggpht.com/jY4McUFYeeWWUq4LjfKZ3yzDowa2-W594qwHcb9X1fdNtw89O4DYN_vceWa0qKWxc-eRHn8hOEymSt4c5kqT
Plaque FFI, 49.878012,2.317925, http://lh5.ggpht.com/9u0Sfyh-Q4BnaBC2YZ5v_TUMAQqQg2hYjJF1_LwOyePf0FDW6bsGsK8wbEp9DgR0uECPKXXPUuRWoOlnVZKqrg
Site Archéologique De Saint Acheul, 49.878769,2.328395, http://lh3.googleusercontent.com/hu-XptwaLLgY49RW_9y-9hFWZf5hCycY1ZoOYJz0YZp7axMrRffFMSob-4QpTG0HLtQFp3c075BabTo8EV7qWw
Bibliothéque Le Petit Prince, 49.877974,2.326631, http://lh3.ggpht.com/qDBPKWsfV0BUIonAy6Zke1lsBR6KBoe9oaROmW6VgtsJHYm2INFjY0jM9hXF9uyNWrN4ibMAPgKSpCMi2LeB
Urne Voilée, 49.878857,2.317837, http://lh4.ggpht.com/UbYhICo5OU0qDs_NzkF1cWKWKbYZ903kJDxBN2HPv1bOx3n3di8aCY57snp_RvVMaC6ocGki_aKH1nvW_Sg_
Rose de Pierre, 49.879183,2.318052, http://lh6.ggpht.com/D5V1bfObeHXiey90D1Y_swtJF_e_7OvDh9Yp9G5iKqnYQhbdOcEMvd3svc7_vwuWF2sZSg7h88xxzFzonrw7
Croix de la rue Sobo, 49.879386,2.335155, http://lh3.googleusercontent.com/_XmIKp2ChuVLY7pGiftH5UHN3wecTdU8ZPIp3TXgL1utnWK5RgB-Fe9mtzQDieDmScxZHZRBSdQw2BHXZIA
Tour D'observation, 49.878845,2.329236, http://lh3.googleusercontent.com/914JgBIE7wwbI-3v8583YonJoBMvIuCns2Y0c_8L9uLRsyv9x5WCDKZ4uV5EUgbhCaNxjTZHS_wR9MpJPfQO
Cèdre Libanais, 49.879023,2.335203, http://lh6.ggpht.com/Aw5ALJnpCfXyy10Hs0Gl3Boj9rmisvPOuzI4KPocOnxY4tP1Q1hut1xhoxH9u5THPpJzfWREzRNq87cCFBUU
